Season,Cruise,Sequence,CoreSeaso,StartDate,Week,Year,StartTemperature,StartSalinity,StartDO,N_TEMPERATURE,N_SALINITY,N_DO,AnalysisYN,Status,Gear,Mesh,Aliquot,FlowFlag,VolumeFiltered,Taxa,TotalAbundance
2010,969,4019,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,91.52,Brevoortia tyrannus,5
2010,969,4019,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,91.52,Gobiidae,3
2010,969,4019,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,91.52,Leiostomus xanthurus,7
2010,969,4019,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,2
2010,969,4019,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,91.52,Orthopristis chrysoptera,2
2010,969,4019,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,91.52,Paralichthys albigutta,4
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Paralichthys albigutta,1
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Orthopristis chrysoptera,2
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,1
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Leiostomus xanthurus,4
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Lagodon rhomboides,1
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Brevoortia tyrannus,3
2010,969,4020,Yes,4/13/2010,24,2010,18.8,,,19.2,33,7.2,Yes,Processed,Neuston,1MM,1,,93.28,Gobiidae,2
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Lagodon rhomboides,2
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Syngnathus,2
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Paralichthys albigutta,1
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Orthopristis chrysoptera,22
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Triglidae,1
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Gobiidae,2
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Brevoortia tyrannus,1
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Anguilla rostrata,1
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,2
2010,970,4021,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,95.04,Leiostomus xanthurus,19
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,3
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Triglidae,2
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Orthopristis chrysoptera,35
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Leiostomus xanthurus,10
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Lagodon rhomboides,2
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Brevoortia tyrannus,2
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Atherinopsidae,1
2010,970,4022,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,91.52,Syngnathus,3
2010,970,4023,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,126.72,Brevoortia tyrannus,1
2010,970,4023,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,126.72,Clupeiformes,1
2010,970,4023,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,126.72,Gobiidae,1
2010,970,4023,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,126.72,Leiostomus xanthurus,1
2010,970,4023,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,126.72,Orthopristis chrysoptera,6
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Leiostomus xanthurus,2
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Lagodon rhomboides,2
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Micropogonias undulatus,1
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Engraulidae,4
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Anguilla rostrata,2
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Brevoortia tyrannus,1
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Orthopristis chrysoptera,10
2010,970,4024,Yes,4/21/2010,25,2010,18.1,,,,,,Yes,Processed,Neuston,1MM,1,,96.8,Gobiidae,1
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Brevoortia tyrannus,5
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Synodontidae,7
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Orthopristis chrysoptera,8
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Leiostomus xanthurus,22
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Engraulidae,7
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Atherinopsidae,4
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Anguilla rostrata,1
2010,971,4025,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Lagodon rhomboides,1
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Pomacentridae,1
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Brevoortia tyrannus,25
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Synodontidae,1
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Triglidae,1
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Percoidei,63
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Epinephelinae,1
2010,971,4026,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,132,Mugil cephalus,1
2010,971,4027,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,121.44,Atherinopsidae,12
2010,971,4027,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,121.44,Brevoortia tyrannus,2
2010,971,4027,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,121.44,Percoidei,7
2010,971,4027,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,121.44,Triglidae,1
2010,971,4027,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,121.44,Unidentified,20
2010,971,4028,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Leiostomus xanthurus,4
2010,971,4028,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Synodontidae,1
2010,971,4028,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Syngnathus,1
2010,971,4028,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Brevoortia tyrannus,7
2010,971,4028,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Atherinopsidae,1
2010,971,4028,Yes,4/27/2010,26,2010,19.2,,,,,,No,Processed,Neuston,1MM,1,,96.8,Gobiidae,3
2010,972,4029,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Blenniidae,4
2010,972,4029,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Engraulidae,77
2010,972,4029,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Gobiidae,1
2010,972,4029,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Orthopristis chrysoptera,2
2010,972,4029,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Syngnathidae,1
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Mugil,1
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Synodontidae,1
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Orthopristis chrysoptera,2
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Leiostomus xanthurus,1
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Engraulidae,153
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Blenniidae,4
2010,972,4030,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,91.52,Syngnathidae,3
2010,972,4031,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Atherinopsidae,1
2010,972,4031,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Blenniidae,2
2010,972,4031,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Engraulidae,120
2010,972,4031,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Gobiidae,1
2010,972,4031,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Orthopristis chrysoptera,3
2010,972,4031,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,89.76,Syngnathidae,2
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Orthopristis chrysoptera,6
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Gobiidae,1
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Syngnathidae,1
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Cynoscion,1
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Clupeiformes,4
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Blenniidae,2
2010,972,4032,Yes,5/5/2010,27,2010,23.1,,,,,,No,Processed,Neuston,1MM,1,,93.28,Engraulidae,101
2010,973,4033,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,100.32,Cynoscion,2
2010,973,4033,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,100.32,Engraulidae,46
2010,973,4033,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,100.32,Bairdiella chrysoura,1
2010,973,4033,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,100.32,Orthopristis chrysoptera,2
2010,973,4033,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,100.32,Syngnathidae,1
2010,973,4033,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,100.32,Atherinopsidae,1
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Bairdiella chrysoura,5
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Synodontidae,1
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Syngnathidae,2
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Micropogonias undulatus,1
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Cynoscion,2
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Blenniidae,1
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Atherinopsidae,2
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Engraulidae,40
2010,973,4034,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,89.76,Orthopristis chrysoptera,5
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Cynoscion,1
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Triglidae,3
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Syngnathidae,2
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Orthopristis chrysoptera,4
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Myrophis punctatus,2
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Engraulidae,26
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Clupeiformes,1
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Atherinopsidae,3
2010,973,4035,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,88,Menticirrhus,1
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Belonidae,1
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Atherinopsidae,6
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Menticirrhus,1
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Synodontidae,1
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Orthopristis chrysoptera,3
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Bairdiella chrysoura,3
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Blenniidae,1
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Gobiidae,1
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Cynoscion,2
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Engraulidae,10
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Syngnathidae,4
2010,973,4036,Yes,5/12/2010,28,2010,20,,,,,,No,Processed,Neuston,1MM,1,,105.6,Lagodon rhomboides,1
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Micropogonias undulatus,54
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Unidentified,2
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Syngnathidae,2
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Sciaenops ocellatus,1
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Menticirrhus,1
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Gobiidae,34
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Engraulidae,38
2011,974,4037,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,109.12,Symphurus,1
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Symphurus,2
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Engraulidae,40
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Unidentified,5
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Syngnathidae,1
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Chloroscombrus chrysurus,1
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Gobiidae,36
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Sciaenops ocellatus,2
2011,974,4038,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,105.6,Micropogonias undulatus,85
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Engraulidae,8
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Gobiidae,34
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Micropogonias undulatus,56
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Sciaenops ocellatus,2
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Symphurus,1
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Triglidae,1
2011,974,4039,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,158.4,Unidentified,3
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Micropogonias undulatus,162
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Unidentified,10
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Symphurus,1
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Orthopristis chrysoptera,8
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Gobiidae,18
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Engraulidae,29
2011,974,4040,Yes,10/6/2010,49,2010,22.7,,,22.7,31.6,6.6,No,Processed,Neuston,1MM,1,,110.88,Sciaenops ocellatus,5
2011,975,4041,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,89.76,Atherinopsidae,1
2011,975,4041,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,89.76,Engraulidae,2
2011,975,4041,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,89.76,Eucinostomus,6
2011,975,4041,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,89.76,Gobiidae,1
2011,975,4041,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,89.76,Unidentified,1
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Engraulidae,4
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Triglidae,1
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Syngnathidae,1
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Eucinostomus,3
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Blenniidae,1
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Atherinopsidae,2
2011,975,4042,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Micropogonias undulatus,4
2011,975,4043,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,95.04,Engraulidae,4
2011,975,4043,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,95.04,Eucinostomus,7
2011,975,4043,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,95.04,Gobiidae,2
2011,975,4043,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,6
2011,975,4044,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Engraulidae,4
2011,975,4044,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Eucinostomus,6
2011,975,4044,Yes,10/13/2010,50,2010,24,,,24,33.3,7.2,No,Processed,Neuston,1MM,1,,98.56,Micropogonias undulatus,2
2011,976,4045,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,102.08,Atherinopsidae,1
2011,976,4045,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,102.08,Eucinostomus,1
2011,976,4045,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,102.08,Micropogonias undulatus,6
2011,976,4045,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,102.08,Triglidae,1
2011,976,4046,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,96.8,Micropogonias undulatus,28
2011,976,4046,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,96.8,Gobiidae,1
2011,976,4046,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,96.8,Atherinopsidae,3
2011,976,4046,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,96.8,Blenniidae,1
2011,976,4047,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,103.84,Gobiidae,1
2011,976,4047,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,103.84,Micropogonias undulatus,18
2011,976,4048,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,95.04,Eucinostomus,1
2011,976,4048,Yes,10/21/2010,51,2010,21.2,33.1,8.2,21.5,34,6.8,No,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,12
2011,977,4049,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,89.76,Eucinostomus,2
2011,977,4050,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,89.76,Eucinostomus,11
2011,977,4051,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,102.08,Eucinostomus,5
2011,977,4051,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,102.08,Gobiidae,1
2011,977,4051,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,102.08,Lutjanidae,1
2011,977,4052,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,1
2011,977,4052,Yes,10/27/2010,52,2010,23.5,32.7,8.03,22.8,39.3,7,No,Processed,Neuston,1MM,1,,91.52,Eucinostomus,5
